Origin Country,Origin Country Latitude,Origin Country Longitude,Destination Region,Destination Country,Dest. Country Latitude,Dest. Country Longitude,Year,No. of Emigrants
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2010,3
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2011,1
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2012,0
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2013,0
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2014,0
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2015,0
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2016,0
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2017,0
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2018,0
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2019,4
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2020,4
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2021,3
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2022,4
Pakistan,30.375321,69.345116,Europe,Croatia,45.1,15.2,2023,6
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1981,26
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1982,24
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1983,21
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1984,16
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1985,14
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1986,10
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1987,11
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1988,14
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1989,17
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1990,20
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1991,25
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1992,33
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1993,27
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1994,19
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1995,20
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1996,21
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1997,26
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1998,17
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,1999,13
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2000,19
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2001,22
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2002,25
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2003,37
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2004,30
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2005,24
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2006,32
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2007,49
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2008,74
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2009,69
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2010,62
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2011,71
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2012,129
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2013,111
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2014,278
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2015,500
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2016,990
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2017,1729
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2018,1644
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2019,970
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2020,175
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2021,1961
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2022,2906
Pakistan,30.375321,69.345116,Europe,Cyprus,35.126413,33.429859,2023,323
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1981,9
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1982,8
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1983,7
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1984,5
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1985,4
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1986,2
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1987,4
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1988,5
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1989,5
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1990,6
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1991,8
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1992,11
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1993,9
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1994,6
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1995,7
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1996,7
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1997,8
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1998,6
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,1999,4
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2000,6
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2001,7
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2002,8
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2003,12
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2004,10
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2005,8
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2006,10
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2007,16
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2008,24
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2009,23
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2010,20
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2011,2
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2012,4
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2013,1
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2014,8
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2015,0
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2016,0
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2017,2
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2018,0
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2019,0
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2020,0
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2021,1
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2022,1
Pakistan,30.375321,69.345116,Africa,Gabon,-0.803689,11.609444,2023,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1981,6
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1982,5
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1983,4
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1984,3
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1985,3
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1986,2
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1987,2
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1988,3
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1989,3
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1990,4
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1991,5
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1992,7
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1993,6
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1994,4
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1995,4
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1996,4
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1997,5
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1998,4
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,1999,3
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2000,4
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2001,5
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2002,5
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2003,8
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2004,6
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2005,5
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2006,7
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2007,10
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2008,16
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2009,15
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2010,13
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2011,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2012,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2013,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2014,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2015,2
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2016,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2017,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2018,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2019,2
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2020,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2021,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2022,0
Pakistan,30.375321,69.345116,Others,Gen-Island,0,0,2023,0
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1981,5
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1982,5
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1983,4
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1984,3
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1985,3
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1986,2
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1987,2
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1988,3
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1989,3
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1990,4
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1991,5
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1992,7
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1993,5
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1994,4
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1995,4
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1996,4
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1997,5
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1998,4
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,1999,3
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2000,4
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2001,4
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2002,5
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2003,7
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2004,6
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2005,5
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2006,6
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2007,10
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2008,15
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2009,14
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2010,13
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2011,11
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2012,23
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2013,26
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2014,23
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2015,43
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2016,38
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2017,64
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2018,103
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2019,303
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2020,170
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2021,325
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2022,664
Pakistan,30.375321,69.345116,Europe,Germany,51.165691,10.451526,2023,229
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1981,15
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1982,14
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1983,12
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1984,9
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1985,8
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1986,6
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1987,7
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1988,8
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1989,10
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1990,12
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1991,14
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1992,19
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1993,16
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1994,11
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1995,12
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1996,12
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1997,15
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1998,10
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,1999,8
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2000,11
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2001,13
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2002,15
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2003,22
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2004,18
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2005,14
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2006,19
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2007,29
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2008,44
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2009,41
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2010,37
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2011,0
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2012,0
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2013,0
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2014,0
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2015,2
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2016,3
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2017,2
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2018,3
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2019,1
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2020,1
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2021,15
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2022,579
Pakistan,30.375321,69.345116,Europe,Greece,39.074208,21.824312,2023,2281
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1981,4
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1982,4
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1983,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1984,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1985,2
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1986,2
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1987,2
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1988,2
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1989,2
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1990,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1991,4
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1992,5
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1993,4
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1994,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1995,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1996,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1997,4
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1998,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,1999,2
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2000,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2001,3
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2002,4
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2003,6
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2004,5
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2005,4
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2006,5
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2007,8
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2008,12
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2009,11
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2010,10
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2011,15
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2012,12
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2013,13
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2014,6
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2015,10
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2016,11
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2017,6
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2018,11
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2019,26
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2020,8
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2021,25
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2022,6
Pakistan,30.375321,69.345116,Africa,Guinea,9.945587,-9.696645,2023,8
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1981,7
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1982,6
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1983,6
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1984,4
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1985,4
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1986,3
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1987,3
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1988,3
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1989,4
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1990,5
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1991,7
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1992,9
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1993,7
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1994,4
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1995,6
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1996,6
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1997,7
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1998,5
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,1999,4
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2000,5
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2001,6
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2002,7
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2003,10
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2004,8
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2005,7
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2006,9
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2007,14
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2008,20
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2009,19
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2010,17
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2011,26
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2012,17
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2013,20
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2014,38
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2015,29
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2016,38
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2017,54
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2018,57
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2019,61
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2020,52
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2021,52
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2022,75
Pakistan,30.375321,69.345116,East Asia,Hong Kong,22.396428,114.109497,2023,33
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1981,360
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1982,323
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1983,282
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1984,220
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1985,194
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1986,136
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1987,156
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1988,191
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1989,225
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1990,267
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1991,336
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1992,450
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1993,363
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1994,261
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1995,275
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1996,281
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1997,350
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1998,237
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,1999,184
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2000,253
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2001,301
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2002,347
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2003,503
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2004,409
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2005,334
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2006,431
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2007,675
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2008,1012
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2009,949
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2010,853
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2011,14
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2012,3
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2013,26
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2014,5
